Entity,Code,Year,Barley | 00000044 || Production | 005510 || tonnes
New Zealand,NZL,1974,241569
New Zealand,NZL,1975,262881
New Zealand,NZL,1976,285495
New Zealand,NZL,1977,272096
New Zealand,NZL,1978,258690
New Zealand,NZL,1979,263580
New Zealand,NZL,1980,228347
New Zealand,NZL,1981,271446
New Zealand,NZL,1982,355787
New Zealand,NZL,1983,346410
New Zealand,NZL,1984,571010
New Zealand,NZL,1985,644369
New Zealand,NZL,1986,556200
New Zealand,NZL,1987,400645
New Zealand,NZL,1988,356055
New Zealand,NZL,1989,326850
New Zealand,NZL,1990,434856
New Zealand,NZL,1991,382043
New Zealand,NZL,1992,318787
New Zealand,NZL,1993,389523
New Zealand,NZL,1994,395476
New Zealand,NZL,1995,302804
New Zealand,NZL,1996,367181
New Zealand,NZL,1997,411000
New Zealand,NZL,1998,340000
New Zealand,NZL,1999,304000
New Zealand,NZL,2000,302000
New Zealand,NZL,2001,365000
New Zealand,NZL,2002,440883
New Zealand,NZL,2003,371837
New Zealand,NZL,2004,226082
New Zealand,NZL,2005,302023
New Zealand,NZL,2006,277020
New Zealand,NZL,2007,355627
New Zealand,NZL,2008,408730
New Zealand,NZL,2009,435270
New Zealand,NZL,2010,308298
New Zealand,NZL,2011,367958
New Zealand,NZL,2012,438789
New Zealand,NZL,2013,416478
New Zealand,NZL,2014,405747
New Zealand,NZL,2015,437144
New Zealand,NZL,2016,364186
New Zealand,NZL,2017,297599
New Zealand,NZL,2018,379704
New Zealand,NZL,2019,383651
New Zealand,NZL,2020,337666
North America,,1961,11172580
North America,,1962,13076497
North America,,1963,13556414
North America,,1964,12245312
North America,,1965,13505209
North America,,1966,15317194
North America,,1967,13847711
North America,,1968,16630892
North America,,1969,17594800
North America,,1970,18187095
North America,,1971,23438009
North America,,1972,20776715
North America,,1973,19704436
North America,,1974,15543616
North America,,1975,18205688
North America,,1976,19401335
North America,,1977,21533265
North America,,1978,20804962
North America,,1979,17189223
North America,,1980,19787296
North America,,1981,24584531
North America,,1982,25622405
North America,,1983,21832799
North America,,1984,23935676
North America,,1985,25773872
North America,,1986,28329989
North America,,1987,25929760
North America,,1988,16901036
North America,,1989,21019569
North America,,1990,23125962
North America,,1991,22307313
North America,,1992,21490516
North America,,1993,22179704
North America,,1994,20161786
North America,,1995,21344476
North America,,1996,24692877
North America,,1997,21841115
North America,,1998,20775378
North America,,1999,19573776
North America,,2000,20862040
North America,,2001,17014540
North America,,2002,13144665
North America,,2003,19307736
North America,,2004,19578944
North America,,2005,17051822
North America,,2006,14365068
North America,,2007,16137534
North America,,2008,17772182
North America,,2009,14980764
North America,,2010,12223860
North America,,2011,11749071
North America,,2012,13811787
North America,,2013,15595121
North America,,2014,11915135
North America,,2015,13657220
North America,,2016,14170377
North America,,2017,12018546
North America,,2018,12731020
North America,,2019,15102421
North America,,2020,15204421
North Korea,PRK,1961,200000
North Korea,PRK,1962,200000
North Korea,PRK,1963,210000
North Korea,PRK,1964,200000
North Korea,PRK,1965,180000
North Korea,PRK,1966,150000
North Korea,PRK,1967,130000
North Korea,PRK,1968,120000
North Korea,PRK,1969,110000
North Korea,PRK,1970,120000
North Korea,PRK,1971,130000
North Korea,PRK,1972,112000
North Korea,PRK,1973,145000
North Korea,PRK,1974,150000
North Korea,PRK,1975,140000
North Korea,PRK,1976,140000
North Korea,PRK,1977,140000
North Korea,PRK,1978,160000
North Korea,PRK,1979,170000
North Korea,PRK,1980,150000
North Korea,PRK,1981,145000
North Korea,PRK,1982,150000
North Korea,PRK,1983,140000
North Korea,PRK,1984,150000
North Korea,PRK,1985,150000
North Korea,PRK,1986,150000
North Korea,PRK,1987,150000
North Korea,PRK,1988,150000
North Korea,PRK,1989,150000
North Korea,PRK,1990,150000
North Korea,PRK,1991,145000
North Korea,PRK,1992,130000
North Korea,PRK,1993,120000
North Korea,PRK,1994,210000
North Korea,PRK,1995,180000
North Korea,PRK,1996,160000
North Korea,PRK,1997,140000
North Korea,PRK,1998,90000
North Korea,PRK,1999,55000
North Korea,PRK,2000,29000
North Korea,PRK,2001,69638
North Korea,PRK,2002,69000
North Korea,PRK,2003,69000
North Korea,PRK,2004,64000
North Korea,PRK,2005,74000
North Korea,PRK,2006,77000
North Korea,PRK,2007,75000
North Korea,PRK,2008,65000
North Korea,PRK,2009,63000
North Korea,PRK,2010,80000
North Korea,PRK,2011,55000
North Korea,PRK,2012,29000
North Korea,PRK,2013,30300
North Korea,PRK,2014,12000
North Korea,PRK,2015,11000
North Korea,PRK,2016,16200
North Korea,PRK,2017,28000
North Korea,PRK,2018,32500
North Korea,PRK,2019,55900
North Korea,PRK,2020,57000
North Macedonia,MKD,1992,127350
North Macedonia,MKD,1993,103454
North Macedonia,MKD,1994,149424
North Macedonia,MKD,1995,152449
North Macedonia,MKD,1996,97792
North Macedonia,MKD,1997,119950
North Macedonia,MKD,1998,141879
North Macedonia,MKD,1999,126574
North Macedonia,MKD,2000,110145
North Macedonia,MKD,2001,91500
North Macedonia,MKD,2002,128430
North Macedonia,MKD,2003,83245
North Macedonia,MKD,2004,149963
North Macedonia,MKD,2005,136891
North Macedonia,MKD,2006,135053
North Macedonia,MKD,2007,106635
North Macedonia,MKD,2008,162779
North Macedonia,MKD,2009,146372
North Macedonia,MKD,2010,126315
North Macedonia,MKD,2011,129509
North Macedonia,MKD,2012,90384
North Macedonia,MKD,2013,125565
North Macedonia,MKD,2014,153055
North Macedonia,MKD,2015,101677
North Macedonia,MKD,2016,144832
North Macedonia,MKD,2017,93666
North Macedonia,MKD,2018,130028
North Macedonia,MKD,2019,138453
North Macedonia,MKD,2020,147711
Northern Africa (FAO),,1961,1058639
Northern Africa (FAO),,1962,2620066
Northern Africa (FAO),,1963,3020024
Northern Africa (FAO),,1964,2089285
Northern Africa (FAO),,1965,2285937
Northern Africa (FAO),,1966,1142500
Northern Africa (FAO),,1967,2168664
Northern Africa (FAO),,1968,4129273
Northern Africa (FAO),,1969,2869332
Northern Africa (FAO),,1970,2814445
Northern Africa (FAO),,1971,3200595
Northern Africa (FAO),,1972,3573280
Northern Africa (FAO),,1973,2143729
Northern Africa (FAO),,1974,3182047
Northern Africa (FAO),,1975,2949764
Northern Africa (FAO),,1976,4010233
Northern Africa (FAO),,1977,1878418
Northern Africa (FAO),,1978,3234642
Northern Africa (FAO),,1979,2836970
Northern Africa (FAO),,1980,3477621
Northern Africa (FAO),,1981,2057740
Northern Africa (FAO),,1982,3376599
Northern Africa (FAO),,1983,2312302
Northern Africa (FAO),,1984,2451342
Northern Africa (FAO),,1985,4782580
Northern Africa (FAO),,1986,5034800
Northern Africa (FAO),,1987,3147394
Northern Africa (FAO),,1988,4145690
Northern Africa (FAO),,1989,4260350
Northern Africa (FAO),,1990,3732016
Northern Africa (FAO),,1991,6029280
Northern Africa (FAO),,1992,3372780
Northern Africa (FAO),,1993,2095520
Northern Africa (FAO),,1994,4268418
Northern Africa (FAO),,1995,1664267
Northern Africa (FAO),,1996,6613734
Northern Africa (FAO),,1997,1843207
Northern Africa (FAO),,1998,3185821
Northern Africa (FAO),,1999,2581339
Northern Africa (FAO),,2000,1055989
Northern Africa (FAO),,2001,2141799
Northern Africa (FAO),,2002,2361089
Northern Africa (FAO),,2003,4358813
Northern Africa (FAO),,2004,4615020
Northern Africa (FAO),,2005,2867169
Northern Africa (FAO),,2006,4377960
Northern Africa (FAO),,2007,2762652
Northern Africa (FAO),,2008,2252400
Northern Africa (FAO),,2009,7077174
Northern Africa (FAO),,2010,4526363
Northern Africa (FAO),,2011,4477015
Northern Africa (FAO),,2012,3722252
Northern Africa (FAO),,2013,4739251
Northern Africa (FAO),,2014,3547231
Northern Africa (FAO),,2015,4977548
Northern Africa (FAO),,2016,2057198
Northern Africa (FAO),,2017,4071824
Northern Africa (FAO),,2018,5276755
Northern Africa (FAO),,2019,3897910
Northern Africa (FAO),,2020,2498261
Northern America (FAO),,1961,10998398
Northern America (FAO),,1962,12925322
Northern America (FAO),,1963,13370728
Northern America (FAO),,1964,12074668
Northern America (FAO),,1965,13311884
Northern America (FAO),,1966,15097031
Northern America (FAO),,1967,13644242
Northern America (FAO),,1968,16378053
Northern America (FAO),,1969,17382176
Northern America (FAO),,1970,17949371
Northern America (FAO),,1971,23167498
Northern America (FAO),,1972,20466442
Northern America (FAO),,1973,19311851
Northern America (FAO),,1974,15292921
Northern America (FAO),,1975,17765115
Northern America (FAO),,1976,18851787
Northern America (FAO),,1977,21115213
Northern America (FAO),,1978,20299210
Northern America (FAO),,1979,16821200
Northern America (FAO),,1980,19256900
Northern America (FAO),,1981,24033300
Northern America (FAO),,1982,25198500
Northern America (FAO),,1983,21275000
Northern America (FAO),,1984,23316000
Northern America (FAO),,1985,25237000
Northern America (FAO),,1986,27817000
Northern America (FAO),,1987,25311300
Northern America (FAO),,1988,16530000
Northern America (FAO),,1989,20584000
Northern America (FAO),,1990,22633400
Northern America (FAO),,1991,21726510
Northern America (FAO),,1992,20939920
Northern America (FAO),,1993,21638420
Northern America (FAO),,1994,19853660
Northern America (FAO),,1995,20856990
Northern America (FAO),,1996,24106220
Northern America (FAO),,1997,21369320
Northern America (FAO),,1998,20363210
Northern America (FAO),,1999,19118010
Northern America (FAO),,2000,20147970
Northern America (FAO),,2001,16252330
Northern America (FAO),,2002,12408000
Northern America (FAO),,2003,18223100
Northern America (FAO),,2004,18647380
Northern America (FAO),,2005,16291090
Northern America (FAO),,2006,13495730
Northern America (FAO),,2007,15484410
Northern America (FAO),,2008,16990980
Northern America (FAO),,2009,14461900
Northern America (FAO),,2010,11551480
Northern America (FAO),,2011,11261610
Northern America (FAO),,2012,12780240
Northern America (FAO),,2013,15000670
Northern America (FAO),,2014,11069410
Northern America (FAO),,2015,12922370
Northern America (FAO),,2016,13192010
Northern America (FAO),,2017,11010370
Northern America (FAO),,2018,11722360
Northern America (FAO),,2019,14138320
Northern America (FAO),,2020,14340110
Northern Europe (FAO),,1961,10114823
Northern Europe (FAO),,1962,11306892
Northern Europe (FAO),,1963,12803321
Northern Europe (FAO),,1964,14197423
Northern Europe (FAO),,1965,15355736
Northern Europe (FAO),,1966,15936613
Northern Europe (FAO),,1967,17010548
Northern Europe (FAO),,1968,17192275
Northern Europe (FAO),,1969,17614389
Northern Europe (FAO),,1970,16547525
Northern Europe (FAO),,1971,18666652
Northern Europe (FAO),,1972,19314992
Northern Europe (FAO),,1973,18612989
Northern Europe (FAO),,1974,20113471
Northern Europe (FAO),,1975,18277464
Northern Europe (FAO),,1976,17236143
Northern Europe (FAO),,1977,22162095
Northern Europe (FAO),,1978,22214613
Northern Europe (FAO),,1979,22487198
Northern Europe (FAO),,1980,22421666
Northern Europe (FAO),,1981,22082908
Northern Europe (FAO),,1982,23593053
Northern Europe (FAO),,1983,20266470
Northern Europe (FAO),,1984,24002837
Northern Europe (FAO),,1985,21282416
Northern Europe (FAO),,1986,21163314
Northern Europe (FAO),,1987,18684001
Northern Europe (FAO),,1988,19635983
Northern Europe (FAO),,1989,18470552
Northern Europe (FAO),,1990,18689627
Northern Europe (FAO),,1991,18190193
Northern Europe (FAO),,1992,16270674
Northern Europe (FAO),,1993,16486200
Northern Europe (FAO),,1994,16255553
Northern Europe (FAO),,1995,17374330
Northern Europe (FAO),,1996,19450890
Northern Europe (FAO),,1997,19419912
Northern Europe (FAO),,1998,16582608
Northern Europe (FAO),,1999,16738021
Northern Europe (FAO),,2000,17423576
Northern Europe (FAO),,2001,17213416
Northern Europe (FAO),,2002,16683361
Northern Europe (FAO),,2003,16543900
Northern Europe (FAO),,2004,16198577
Northern Europe (FAO),,2005,16282517
Northern Europe (FAO),,2006,14619999
Northern Europe (FAO),,2007,14943369
Northern Europe (FAO),,2008,16819100
Northern Europe (FAO),,2009,17114545
Northern Europe (FAO),,2010,13603322
Northern Europe (FAO),,2011,14865300
Northern Europe (FAO),,2012,16029100
Northern Europe (FAO),,2013,18423600
Northern Europe (FAO),,2014,18041600
Northern Europe (FAO),,2015,18475037
Northern Europe (FAO),,2016,17023567
Northern Europe (FAO),,2017,17530226
Northern Europe (FAO),,2018,15302460
Northern Europe (FAO),,2019,18406510
Northern Europe (FAO),,2020,18721547
Norway,NOR,1961,427700
Norway,NOR,1962,342700
Norway,NOR,1963,463000
Norway,NOR,1964,480000
Norway,NOR,1965,484900
Norway,NOR,1966,405104
Norway,NOR,1967,485459
Norway,NOR,1968,621255
Norway,NOR,1969,485614
Norway,NOR,1970,580475
Norway,NOR,1971,568877
Norway,NOR,1972,521547
Norway,NOR,1973,534711
Norway,NOR,1974,649109
Norway,NOR,1975,444648
Norway,NOR,1976,486186
Norway,NOR,1977,630167
Norway,NOR,1978,668251
Norway,NOR,1979,649154
Norway,NOR,1980,651000
Norway,NOR,1981,607400
Norway,NOR,1982,623300
Norway,NOR,1983,569300
Norway,NOR,1984,648900
Norway,NOR,1985,634500
Norway,NOR,1986,546248
Norway,NOR,1987,566500
Norway,NOR,1988,541834
Norway,NOR,1989,613800
Norway,NOR,1990,739621
Norway,NOR,1991,662900
Norway,NOR,1992,488000
Norway,NOR,1993,630700
Norway,NOR,1994,524400
Norway,NOR,1995,546800
Norway,NOR,1996,681700
Norway,NOR,1997,663100
Norway,NOR,1998,619400
Norway,NOR,1999,623600
Norway,NOR,2000,573500
Norway,NOR,2001,623700
Norway,NOR,2002,592900
Norway,NOR,2003,584800
Norway,NOR,2004,630500
Norway,NOR,2005,589300
Norway,NOR,2006,537600
Norway,NOR,2007,485300
Norway,NOR,2008,558200
Norway,NOR,2009,473000
Norway,NOR,2010,541200
Norway,NOR,2011,494600
Norway,NOR,2012,573200
Norway,NOR,2013,515300
Norway,NOR,2014,527400
Norway,NOR,2015,510700
Norway,NOR,2016,634800
Norway,NOR,2017,574100
Norway,NOR,2018,440900
Norway,NOR,2019,581000
Norway,NOR,2020,606000
Oceania,,1961,1018771
Oceania,,1962,978415
Oceania,,1963,1079493
Oceania,,1964,1249465
Oceania,,1965,1054742
Oceania,,1966,1510888
Oceania,,1967,968594
Oceania,,1968,1865635
Oceania,,1969,1931292
Oceania,,1970,2525443
Oceania,,1971,3324320
Oceania,,1972,2062484
Oceania,,1973,2682261
Oceania,,1974,2756569
Oceania,,1975,3441881
Oceania,,1976,3132434
Oceania,,1977,2655465
Oceania,,1978,4264690
Oceania,,1979,3967029
Oceania,,1980,2910347
Oceania,,1981,3721446
Oceania,,1982,2294550
Oceania,,1983,5235911
Oceania,,1984,6125315
Oceania,,1985,5445369
Oceania,,1986,4104200
Oceania,,1987,3817645
Oceania,,1988,3597640
Oceania,,1989,4371017
Oceania,,1990,4542611
Oceania,,1991,4911840
Oceania,,1992,5715508
Oceania,,1993,7057753
Oceania,,1994,3308666
Oceania,,1995,6125484
Oceania,,1996,7063291
Oceania,,1997,6893000
Oceania,,1998,6327000
Oceania,,1999,5347000
Oceania,,2000,7045000
Oceania,,2001,7108463
Oceania,,2002,8720652
Oceania,,2003,4236670
Oceania,,2004,10607910
Oceania,,2005,8041790
Oceania,,2006,9758761
Oceania,,2007,4612659
Oceania,,2008,7568898
Oceania,,2009,8431776
Oceania,,2010,8172849
Oceania,,2011,8362678
Oceania,,2012,8659652
Oceania,,2013,7888070
Oceania,,2014,9580164
Oceania,,2015,9083465
Oceania,,2016,9356460
Oceania,,2017,13803589
Oceania,,2018,9633556
Oceania,,2019,9202597
Oceania,,2020,10464841
Oceania (FAO),,1961,1018771
Oceania (FAO),,1962,978415
Oceania (FAO),,1963,1079493
Oceania (FAO),,1964,1249465
Oceania (FAO),,1965,1054742
Oceania (FAO),,1966,1510888
Oceania (FAO),,1967,968594
Oceania (FAO),,1968,1865635
Oceania (FAO),,1969,1931292
Oceania (FAO),,1970,2525443
Oceania (FAO),,1971,3324320
Oceania (FAO),,1972,2062484
Oceania (FAO),,1973,2682261
Oceania (FAO),,1974,2756569
Oceania (FAO),,1975,3441881
Oceania (FAO),,1976,3132434
Oceania (FAO),,1977,2655465
Oceania (FAO),,1978,4264690
Oceania (FAO),,1979,3967029
Oceania (FAO),,1980,2910347
Oceania (FAO),,1981,3721446
Oceania (FAO),,1982,2294550
Oceania (FAO),,1983,5235911
Oceania (FAO),,1984,6125315
Oceania (FAO),,1985,5445369
Oceania (FAO),,1986,4104200
Oceania (FAO),,1987,3817645
Oceania (FAO),,1988,3597640
Oceania (FAO),,1989,4371017
Oceania (FAO),,1990,4542611
Oceania (FAO),,1991,4911840
Oceania (FAO),,1992,5715508
Oceania (FAO),,1993,7057753
Oceania (FAO),,1994,3308666
Oceania (FAO),,1995,6125484
Oceania (FAO),,1996,7063291
Oceania (FAO),,1997,6893000
Oceania (FAO),,1998,6327000
Oceania (FAO),,1999,5347000
Oceania (FAO),,2000,7045000
Oceania (FAO),,2001,7108463
Oceania (FAO),,2002,8720652
Oceania (FAO),,2003,4236670
Oceania (FAO),,2004,10607910
Oceania (FAO),,2005,8041790
Oceania (FAO),,2006,9758761
Oceania (FAO),,2007,4612659
Oceania (FAO),,2008,7568898
Oceania (FAO),,2009,8431776
Oceania (FAO),,2010,8172849
Oceania (FAO),,2011,8362678
Oceania (FAO),,2012,8659652
Oceania (FAO),,2013,7888070
Oceania (FAO),,2014,9580164
Oceania (FAO),,2015,9083465
Oceania (FAO),,2016,9356460
Oceania (FAO),,2017,13803589
Oceania (FAO),,2018,9633556
Oceania (FAO),,2019,9202597
Oceania (FAO),,2020,10464841
Oman,OMN,2004,3700
Oman,OMN,2005,3327
Oman,OMN,2006,3224
Oman,OMN,2007,3417
Oman,OMN,2008,3500
Oman,OMN,2009,2040
Oman,OMN,2010,2163
Oman,OMN,2011,2871
Oman,OMN,2012,3000
Oman,OMN,2013,3089
Oman,OMN,2014,2161
Oman,OMN,2015,2313
Oman,OMN,2016,1695
Oman,OMN,2017,1695
Oman,OMN,2018,1661
Oman,OMN,2019,1677
Oman,OMN,2020,3671
Pakistan,PAK,1961,120000
Pakistan,PAK,1962,116000
Pakistan,PAK,1963,124000
Pakistan,PAK,1964,111000
Pakistan,PAK,1965,118000
Pakistan,PAK,1966,83000
Pakistan,PAK,1967,88000
Pakistan,PAK,1968,108000
Pakistan,PAK,1969,97000
Pakistan,PAK,1970,103637
Pakistan,PAK,1971,91000
Pakistan,PAK,1972,103000
Pakistan,PAK,1973,108900
Pakistan,PAK,1974,139500
Pakistan,PAK,1975,137066
Pakistan,PAK,1976,130054
Pakistan,PAK,1977,123552
Pakistan,PAK,1978,120606
Pakistan,PAK,1979,129300
Pakistan,PAK,1980,118100
Pakistan,PAK,1981,175500
Pakistan,PAK,1982,157500
Pakistan,PAK,1983,185300
Pakistan,PAK,1984,139500
Pakistan,PAK,1985,131600
Pakistan,PAK,1986,133700
Pakistan,PAK,1987,108000
Pakistan,PAK,1988,111800
Pakistan,PAK,1989,122500
Pakistan,PAK,1990,131300
Pakistan,PAK,1991,142000
Pakistan,PAK,1992,139900
Pakistan,PAK,1993,158300
Pakistan,PAK,1994,145700
Pakistan,PAK,1995,164000
Pakistan,PAK,1996,174400
Pakistan,PAK,1997,150000
Pakistan,PAK,1998,174100
Pakistan,PAK,1999,137400
Pakistan,PAK,2000,117500
Pakistan,PAK,2001,98900
Pakistan,PAK,2002,99800
Pakistan,PAK,2003,99600
Pakistan,PAK,2004,97600
Pakistan,PAK,2005,91700
Pakistan,PAK,2006,87500
Pakistan,PAK,2007,92700
Pakistan,PAK,2008,87400
Pakistan,PAK,2009,81500
Pakistan,PAK,2010,71400
Pakistan,PAK,2011,71200
Pakistan,PAK,2012,65700
Pakistan,PAK,2013,67191
Pakistan,PAK,2014,66451
Pakistan,PAK,2015,62744
Pakistan,PAK,2016,60549
Pakistan,PAK,2017,58060
Pakistan,PAK,2018,55131
Pakistan,PAK,2019,54685
Pakistan,PAK,2020,47199
Palestine,PSE,1994,14000
Palestine,PSE,1995,24901
Palestine,PSE,1996,20446
Palestine,PSE,1997,14213
Palestine,PSE,1998,15726
Palestine,PSE,1999,2804
Palestine,PSE,2000,13883
Palestine,PSE,2001,12609
Palestine,PSE,2002,21879
Palestine,PSE,2003,21448
Palestine,PSE,2004,14672
Palestine,PSE,2005,22217
Palestine,PSE,2006,13895
Palestine,PSE,2007,14957
Palestine,PSE,2008,9740
Palestine,PSE,2009,9800
Palestine,PSE,2010,8700
Palestine,PSE,2011,5770
Palestine,PSE,2012,8290
Palestine,PSE,2013,16380
Palestine,PSE,2014,16380
Palestine,PSE,2015,22800
Palestine,PSE,2016,19700
Palestine,PSE,2017,15456
Palestine,PSE,2018,14995
Palestine,PSE,2019,15290
Palestine,PSE,2020,15257
Peru,PER,1961,216872
Peru,PER,1962,199526
Peru,PER,1963,196380
Peru,PER,1964,182894
Peru,PER,1965,178951
Peru,PER,1966,154238
Peru,PER,1967,172447
Peru,PER,1968,145855
Peru,PER,1969,163665
Peru,PER,1970,169955
Peru,PER,1971,158818
Peru,PER,1972,163020
Peru,PER,1973,155284
Peru,PER,1974,150897
Peru,PER,1975,148759
Peru,PER,1976,149517
Peru,PER,1977,146199
Peru,PER,1978,129510
Peru,PER,1979,131444
Peru,PER,1980,97870
Peru,PER,1981,114504
